opportunity_id,chunk_id,chunk_text,label,excludes,notes
kulturdirektoratet_norway_e1b48f36972d,kulturdirektoratet_norway_e1b48f36972d_8,Please note that you can only apply at the September application deadline.,NONE,False,deadline procedure
kulturdirektoratet_norway_e1b48f36972d,kulturdirektoratet_norway_e1b48f36972d_9,Please also note that the committee may award a different type of grant than the one you applied for.,NONE,False,award-process procedure
kulturdirektoratet_norway_e1b48f36972d,kulturdirektoratet_norway_e1b48f36972d_10,What cannot receive funding?,NONE,False,intro fragment
kulturdirektoratet_norway_e1b48f36972d,kulturdirektoratet_norway_e1b48f36972d_13,Who can apply?,NONE,False,intro fragment
kulturdirektoratet_norway_e1b48f36972d,kulturdirektoratet_norway_e1b48f36972d_14,The scheme is aimed at professional actors within all musical forms of expression and genres.,DISCIPLINE,False,"""professional"" boilerplate fused, DISCIPLINE dominant"
kulturdirektoratet_norway_e1b48f36972d,kulturdirektoratet_norway_e1b48f36972d_15a,"Musicians, artists, ensembles, bands or support staff.",DISCIPLINE,False,split (Option B) from a DISCIPLINE+RESIDENCE compound sentence
kulturdirektoratet_norway_e1b48f36972d,kulturdirektoratet_norway_e1b48f36972d_15b,who are mainly based in or have their work in Norway can apply.,RESIDENCE,False,split (Option B)
kulturdirektoratet_norway_e1b48f36972d,kulturdirektoratet_norway_e1b48f36972d_16,"If you apply as support staff, you must involve the parties you are applying on behalf of in the application process.",NONE,False,application-process procedure
kulturdirektoratet_norway_e1b48f36972d,kulturdirektoratet_norway_e1b48f36972d_17,Applicants who receive fixed annual state subsidies normally do not receive grants from this scheme.,OTHER_ELIGIBILITY,True,recurring prior-funding-status exclusion pattern
creative_ireland_e896d7db1d6a,creative_ireland_e896d7db1d6a_0,Creative Ireland has funding in 2026–27 for partnerships of at least two local authorities (aligned with Regional Health Authority) to deliver arts and health projects in the community and HSE community and hospital settings.,OTHER_ELIGIBILITY,False,partner-composition requirement (at least 2 local authorities)
creative_ireland_e896d7db1d6a,creative_ireland_e896d7db1d6a_1,The lead applicant must be a local authority.,OTHER_ELIGIBILITY,False,entity-type requirement
creative_ireland_e896d7db1d6a,creative_ireland_e896d7db1d6a_2,"You will work with HSE and local or national arts, cultural or creative organisations to deliver these projects.",NONE,False,project-delivery description
creative_ireland_e896d7db1d6a,creative_ireland_e896d7db1d6a_3,Projects should be developed and delivered by the Creative Ireland and Healthy Ireland teams in local authorities.,NONE,False,project-delivery description
creative_ireland_e896d7db1d6a,creative_ireland_e896d7db1d6a_4,"This team will work with cultural and creative partners and (if appropriate) with the relevant HSE Health Promotion and Improvement Officers, HSE Health and Wellbeing teams, Sláintecare Healthy Communities Development Officers or other relevant officers, teams or networks, such as Age Friendly Ireland.",NONE,False,project-delivery description
creative_ireland_e896d7db1d6a,creative_ireland_e896d7db1d6a_5,The lead applicant must be a local authority in Ireland.,OTHER_ELIGIBILITY,False,"restates _1 with a RESIDENCE qualifier fused in, kept as the same entity-type criterion for consistency"
creative_ireland_e896d7db1d6a,creative_ireland_e896d7db1d6a_6,"This is for arts and health projects with a clear north-south or east-west basis, in line with Shared Island initiative objectives.",NONE,False,project-scope description
creative_ireland_e896d7db1d6a,creative_ireland_e896d7db1d6a_7,Projects should enable quality in-person connection between people from both Ireland and Northern Ireland or the wider UK.,NONE,False,"project-design goal, not an applicant gate"
creative_ireland_e896d7db1d6a,creative_ireland_e896d7db1d6a_8,At least one project partner should be based in each of the relevant areas.,RESIDENCE,False,"partner-location requirement, checkable"
cite_internationale_des_arts_434f3418899b,cite_internationale_des_arts_434f3418899b_2,"be between 25 and 40 years old at the closing of the call (October 1st, 2026) ;",AGE,False,"targeted AGE/EDUCATION top-up (2026-09-25), keyword-searched from the unsampled pool per SS6"
fundacao_gulbenkian_641becbe2421,fundacao_gulbenkian_641becbe2421_1,Under 35 years old at the time of the application.,AGE,False,"targeted AGE/EDUCATION top-up (2026-09-25), keyword-searched from the unsampled pool per SS6"
kunsten_be_flanders_1fb6db149626,kunsten_be_flanders_1fb6db149626_1,Age limit: up to 45 years old ( born after the 1st of July 1982 ).,AGE,False,"targeted AGE/EDUCATION top-up (2026-09-25), keyword-searched from the unsampled pool per SS6"
villa_arson_184a7d44f070,villa_arson_184a7d44f070_0a,"It is intended for a photographic artist, under 30 years old.",AGE,False,"targeted AGE/EDUCATION top-up (2026-09-25), keyword-searched from the unsampled pool per SS6; split (Option B) from an AGE+RESIDENCE compound sentence"
villa_arson_184a7d44f070,villa_arson_184a7d44f070_0b,living and working in the Caribbean region.,RESIDENCE,False,"targeted AGE/EDUCATION top-up (2026-09-25), keyword-searched from the unsampled pool per SS6; split (Option B)"
petofi_kulturalis_ugynokseg_hungary_675b2bc659f6,petofi_kulturalis_ugynokseg_hungary_675b2bc659f6_0,The scholarship aims to support researchers under the age of 40 who specialize in the above topics.,AGE,False,"targeted AGE/EDUCATION top-up (2026-09-25), keyword-searched from the unsampled pool per SS6"
fpu_slovakia_df1a50b7b76a,fpu_slovakia_df1a50b7b76a_0a,Eligible applicants are legal entities and natural persons active in the field of art and culture.,DISCIPLINE,False,"targeted AGE/EDUCATION top-up (2026-09-25), keyword-searched from the unsampled pool per SS6; split (Option B) from a DISCIPLINE+AGE compound sentence"
fpu_slovakia_df1a50b7b76a,fpu_slovakia_df1a50b7b76a_0b,aged 18–26 years.,AGE,False,"targeted AGE/EDUCATION top-up (2026-09-25), keyword-searched from the unsampled pool per SS6; split (Option B)"
nordic_culture_point_e5ff586e656e,nordic_culture_point_e5ff586e656e_1,"If you are under the age of 18, you can present your idea for a project to an association or organisation, or to an adult who can help you develop and implement the project.",AGE,False,"targeted AGE/EDUCATION top-up (2026-09-25), keyword-searched from the unsampled pool per SS6; under-18 accommodation variant, useful diversity beyond simple thresholds"
kunststiftung_nrw_13b9c46310b0,kunststiftung_nrw_13b9c46310b0_0,The call is not age-limited.,AGE,False,"targeted AGE/EDUCATION top-up (2026-09-25), keyword-searched from the unsampled pool per SS6; explicit non-requirement clause (SS6 edge case)"
kunststiftung_nrw_72dbd2a3195b,kunststiftung_nrw_72dbd2a3195b_2,A completed degree from an academy of art/university of the arts is required.,EDUCATION,False,"targeted AGE/EDUCATION top-up (2026-09-25), keyword-searched from the unsampled pool per SS6"
fundacao_gulbenkian_0089a729f2c8,fundacao_gulbenkian_0089a729f2c8_5,Applications from holders of a higher education degree will not be accepted.,EDUCATION,True,"targeted AGE/EDUCATION top-up (2026-09-25), keyword-searched from the unsampled pool per SS6; inverse-direction example (degree holders excluded, not required)"
kunsten_be_flanders_696dbc1b4c63,kunsten_be_flanders_696dbc1b4c63_1,You hold a degree in higher arts education (visual arts).,EDUCATION,False,"targeted AGE/EDUCATION top-up (2026-09-25), keyword-searched from the unsampled pool per SS6"
akademie_schloss_solitude_a8aba5b303e4,akademie_schloss_solitude_a8aba5b303e4_7,"In the sphere of practice Scientific, a master's degree or higher is required.",EDUCATION,False,"targeted AGE/EDUCATION top-up (2026-09-25), keyword-searched from the unsampled pool per SS6"
akademie_schloss_solitude_a8aba5b303e4,akademie_schloss_solitude_a8aba5b303e4_6,"In the spheres of practice Visual, Aural & Physical, Textual, Spatial, and Digital, the term ""education"" includes all forms of artistic qualification – such as studies at art academies or universities, vocational training, mentoring, master classes, or self-taught education.",EDUCATION,False,"targeted AGE/EDUCATION top-up (2026-09-25), keyword-searched from the unsampled pool per SS6; broad definitional statement of what counts as EDUCATION, useful diversity"
mondriaan_fund_d73d8c3cb49e,mondriaan_fund_d73d8c3cb49e_3a,When the artist receiving the fee has at least a bachelor's degree in visual arts.,EDUCATION,False,"targeted AGE/EDUCATION top-up (2026-09-25), keyword-searched from the unsampled pool per SS6; split (Option B) from an EDUCATION+CAREER_STAGE alternative-path (""or"") compound sentence"
mondriaan_fund_d73d8c3cb49e,mondriaan_fund_d73d8c3cb49e_3b,or has worked as a professional visual artist for 3 years or more.,CAREER_STAGE,False,"targeted AGE/EDUCATION top-up (2026-09-25), keyword-searched from the unsampled pool per SS6; split (Option B)"
kunsten_be_flanders_78c404ddf0fa,kunsten_be_flanders_78c404ddf0fa_0a,You have a degree in the arts.,EDUCATION,False,"targeted AGE/EDUCATION top-up (2026-09-25), keyword-searched from the unsampled pool per SS6; 3-way split (Option B): EDUCATION+OTHER_ELIGIBILITY alternative path, plus trailing non-eligibility content"
kunsten_be_flanders_78c404ddf0fa,kunsten_be_flanders_78c404ddf0fa_0b,or relevant experience in the arts sector.,OTHER_ELIGIBILITY,False,"targeted AGE/EDUCATION top-up (2026-09-25), keyword-searched from the unsampled pool per SS6; split (Option B); generic experience claim, no number/stage vocabulary so not CAREER_STAGE"
kunsten_be_flanders_78c404ddf0fa,kunsten_be_flanders_78c404ddf0fa_0c,you share a work-in-progress or an experiment (max 15min); your work is suitable for the location (limited technical resources); your work-in-progress should have a performative character.,NONE,False,"targeted AGE/EDUCATION top-up (2026-09-25), keyword-searched from the unsampled pool per SS6; split (Option B); describes the submission/application content, not applicant eligibility"
kulturdirektoratet_norway_f8ce796dcf0c,kulturdirektoratet_norway_f8ce796dcf0c_2,You should have distinguished yourself with good results from your studies and have the potential to be able to apply for a doctoral scholarship after completing your master's degree.,EDUCATION,False,"targeted AGE/EDUCATION top-up (2026-09-25), keyword-searched from the unsampled pool per SS6; academic-performance-based requirement"
bmwkms_austria_57c6352e8fbc,bmwkms_austria_57c6352e8fbc_0a,Artists who hold Austrian citizenship.,NATIONALITY,False,"targeted NATIONALITY top-up (2026-09-25), keyword-searched from the unsampled pool per SS6; split (Option B) from a NATIONALITY+RESIDENCE compound sentence"
bmwkms_austria_57c6352e8fbc,bmwkms_austria_57c6352e8fbc_0b,or have their permanent residence in Austria (most recent registration certificate) are eligible to apply.,RESIDENCE,False,"targeted NATIONALITY top-up (2026-09-25), keyword-searched from the unsampled pool per SS6; split (Option B)"
kunsten_be_flanders_28881ec0704a,kunsten_be_flanders_28881ec0704a_1,This open call is for international participants who do not hold Korean nationality.,NATIONALITY,True,"targeted NATIONALITY top-up (2026-09-25), keyword-searched from the unsampled pool per SS6; nationality-based exclusion, different polarity than the usual ""must hold X nationality"" pattern"
kunsten_be_flanders_e4a2cb6c28a5,kunsten_be_flanders_e4a2cb6c28a5_1a,Applicants must be resident in Belgium.,RESIDENCE,False,"targeted NATIONALITY top-up (2026-09-25), keyword-searched from the unsampled pool per SS6; split (Option B) from a RESIDENCE+NATIONALITY compound sentence"
kunsten_be_flanders_e4a2cb6c28a5,kunsten_be_flanders_e4a2cb6c28a5_1b,"regardless of nationality, gender, religion or ethnic origin.",NATIONALITY,False,"targeted NATIONALITY top-up (2026-09-25), keyword-searched from the unsampled pool per SS6; explicit non-requirement clause (SS6 edge case)"
mondriaan_fund_3afe43141b61,mondriaan_fund_3afe43141b61_12,"For artists with a non-Dutch nationality, proof of registration in the Netherlands is also required.",NATIONALITY,False,"targeted NATIONALITY top-up (2026-09-25), keyword-searched from the unsampled pool per SS6; nationality is the trigger condition for the consequence, not an independent second gate, not split"
nordic_culture_point_c76ae887354b,nordic_culture_point_c76ae887354b_2,"However, they do not need to be a Nordic or Baltic citizen.",NATIONALITY,False,"targeted NATIONALITY top-up (2026-09-25), keyword-searched from the unsampled pool per SS6; explicit non-requirement clause (SS6 edge case), same family as the earlier Nordic/Baltic example"
vkkf_konkursu_grafiks_31853942f4cb,vkkf_konkursu_grafiks_31853942f4cb_0,Ukrainian citizens,NATIONALITY,False,"targeted NATIONALITY top-up (2026-09-25), keyword-searched from the unsampled pool per SS6; clean minimal example"
can_serrat_217dbea20ea5,can_serrat_217dbea20ea5_0a,Can Serrat is opening a new residency call for writers.,DISCIPLINE,False,"targeted NATIONALITY top-up (2026-09-25), keyword-searched from the unsampled pool per SS6; split (Option B) from a DISCIPLINE+NATIONALITY compound sentence"
can_serrat_217dbea20ea5,can_serrat_217dbea20ea5_0b,from all backgrounds and nationalities.,NATIONALITY,False,"targeted NATIONALITY top-up (2026-09-25), keyword-searched from the unsampled pool per SS6; split (Option B); explicit non-requirement clause (SS6 edge case)"
kunstlerhaus_bethanien_ad1d16a215d9,kunstlerhaus_bethanien_ad1d16a215d9_5a,You can be a foreign citizen and apply for our stipends and grants.,NATIONALITY,False,"targeted NATIONALITY top-up (2026-09-25), keyword-searched from the unsampled pool per SS6; split (Option B) from a NATIONALITY+RESIDENCE compound sentence; explicit non-requirement clause (SS6 edge case)"
kunstlerhaus_bethanien_ad1d16a215d9,kunstlerhaus_bethanien_ad1d16a215d9_5b,but you must be a resident in Sweden or primarily practice your art here.,RESIDENCE,False,"targeted NATIONALITY top-up (2026-09-25), keyword-searched from the unsampled pool per SS6; split (Option B)"
national_culture_fund_bulgaria_4615be3896e7,national_culture_fund_bulgaria_4615be3896e7_3a,Natural persons with Bulgarian citizenship.,NATIONALITY,False,"targeted NATIONALITY top-up (2026-09-25), keyword-searched from the unsampled pool per SS6; split (Option B) from a NATIONALITY+RESIDENCE compound sentence, same recurring template as national_culture_fund_bulgaria_8fca12fac738_3"
national_culture_fund_bulgaria_4615be3896e7,national_culture_fund_bulgaria_4615be3896e7_3b,or the right of residence in Bulgaria.,RESIDENCE,False,"targeted NATIONALITY top-up (2026-09-25), keyword-searched from the unsampled pool per SS6; split (Option B)"
